trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
32,87.5,14348.25,286965.0,448.3828125,0.22,0.89
23,78.26086956521739,14343.0,286860.0,623.6086956521739,0.24,0.94
39,79.48717948717949,14279.5,285590.0,366.14102564102564,0.25,0.86
40,77.5,14273.25,285465.0,356.83125,0.23,0.73
52,76.92307692307693,14253.75,285075.0,274.1105769230769,0.34,0.77
34,82.35294117647058,14196.25,283925.0,417.5367647058824,0.2,0.75
34,82.35294117647058,14196.25,283925.0,417.5367647058824,0.2,0.76
20,75.0,14184.0,283680.0,709.2,0.27,0.95
28,85.71428571428571,14170.75,283415.0,506.0982142857143,0.19,0.9
35,85.71428571428571,14169.75,283395.0,404.85,0.22,0.88
35,80.0,14168.0,283360.0,404.8,0.21,0.76
35,80.0,14168.0,283360.0,404.8,0.21,0.75
37,78.37837837837837,14166.75,283335.0,382.88513513513516,0.23,0.86
33,84.84848484848484,14070.0,281400.0,426.3636363636364,0.27,0.9
23,78.26086956521739,14069.5,281390.0,611.7173913043479,0.26,0.94
45,80.0,14045.25,280905.0,312.1166666666667,0.3,0.84
39,84.61538461538461,14044.5,280890.0,360.11538461538464,0.3,0.88
34,85.29411764705883,14037.5,280750.0,412.86764705882354,0.29,0.89
40,82.5,14034.75,280695.0,350.86875,0.29,0.86
39,79.48717948717949,13966.0,279320.0,358.1025641025641,0.26,0.86
39,76.92307692307693,13941.0,278820.0,357.46153846153845,0.23,0.75
39,76.92307692307693,13941.0,278820.0,357.46153846153845,0.23,0.76
22,86.36363636363636,13931.25,278625.0,633.2386363636364,0.2,0.94
43,81.3953488372093,13925.5,278510.0,323.8488372093023,0.3,0.85
37,81.08108108108108,13913.25,278265.0,376.0337837837838,0.22,0.85
34,82.35294117647058,13905.5,278110.0,408.9852941176471,0.21,0.86
33,81.81818181818183,13876.25,277525.0,420.49242424242425,0.19,0.76
33,81.81818181818183,13876.25,277525.0,420.49242424242425,0.19,0.75
24,79.16666666666666,13854.5,277090.0,577.2708333333334,0.31,0.94
30,86.66666666666667,13841.5,276830.0,461.3833333333333,0.21,0.89
39,79.48717948717949,13811.25,276225.0,354.13461538461536,0.24,0.86
23,78.26086956521739,13693.5,273870.0,595.3695652173913,0.3,0.94
32,87.5,13663.0,273260.0,426.96875,0.21,0.88
29,86.20689655172413,13645.25,272905.0,470.5258620689655,0.2,0.89
30,86.66666666666667,13644.0,272880.0,454.8,0.22,0.91
33,84.84848484848484,13632.25,272645.0,413.0984848484849,0.31,0.91
39,82.05128205128204,13630.75,272615.0,349.5064102564103,0.27,0.86
21,85.71428571428571,13611.25,272225.0,648.1547619047619,0.19,0.94
39,79.48717948717949,13595.5,271910.0,348.6025641025641,0.25,0.85
33,84.84848484848484,13579.5,271590.0,411.5,0.28,0.9
33,81.81818181818183,13574.75,271495.0,411.3560606060606,0.2,0.86
51,74.50980392156863,13574.5,271490.0,266.1666666666667,0.33,0.78
37,81.08108108108108,13560.0,271200.0,366.4864864864865,0.22,0.84
33,81.81818181818183,13559.75,271195.0,410.9015151515151,0.26,0.89
22,77.27272727272727,13553.75,271075.0,616.0795454545455,0.23,0.94
33,81.81818181818183,13519.25,270385.0,409.67424242424244,0.25,0.89
37,78.37837837837837,13482.75,269655.0,364.39864864864865,0.23,0.85
43,79.06976744186046,13475.75,269515.0,313.38953488372096,0.29,0.84
32,84.375,13471.25,269425.0,420.9765625,0.3,0.91
50,74.0,13435.25,268705.0,268.705,0.33,0.79
50,74.0,13435.25,268705.0,268.705,0.33,0.8
31,80.64516129032258,13423.25,268465.0,433.008064516129,0.26,0.91
34,82.35294117647058,13406.5,268130.0,394.30882352941177,0.21,0.85
31,80.64516129032258,13382.75,267655.0,431.7016129032258,0.25,0.91
42,80.95238095238095,13356.0,267120.0,318.0,0.29,0.85
31,87.09677419354838,13332.25,266645.0,430.0725806451613,0.2,0.88
48,77.08333333333334,13328.5,266570.0,277.6770833333333,0.31,0.83
28,85.71428571428571,13325.25,266505.0,475.9017857142857,0.19,0.89
18,88.88888888888889,13292.75,265855.0,738.4861111111111,0.17,0.95
39,79.48717948717949,13282.0,265640.0,340.56410256410254,0.26,0.85
52,76.92307692307693,13275.5,265510.0,255.29807692307693,0.33,0.77
32,84.375,13275.25,265505.0,414.8515625,0.29,0.91
20,75.0,13266.0,265320.0,663.3,0.28,0.95
32,81.25,13254.75,265095.0,414.2109375,0.19,0.86
39,79.48717948717949,13242.25,264845.0,339.54487179487177,0.25,0.84
38,84.21052631578947,13226.25,264525.0,348.0592105263158,0.29,0.88
33,84.84848484848484,13224.5,264490.0,400.74242424242425,0.27,0.89
50,74.0,13205.5,264110.0,264.11,0.32,0.78
37,78.37837837837837,13201.0,264020.0,356.7837837837838,0.22,0.83
48,75.0,13143.0,262860.0,273.8125,0.31,0.82
37,78.37837837837837,13129.5,262590.0,354.85135135135135,0.23,0.84
39,79.48717948717949,13127.25,262545.0,336.59615384615387,0.24,0.85
33,81.81818181818183,13116.25,262325.0,397.4621212121212,0.24,0.9
39,82.05128205128204,13115.5,262310.0,336.29487179487177,0.28,0.86
31,83.87096774193549,13088.0,261760.0,422.19354838709677,0.27,0.91
37,81.08108108108108,13086.75,261735.0,353.69594594594594,0.25,0.88
23,78.26086956521739,13075.75,261515.0,568.5108695652174,0.29,0.94
33,81.81818181818183,13075.75,261515.0,396.2348484848485,0.2,0.85
21,85.71428571428571,13071.0,261420.0,622.4285714285714,0.18,0.94
40,80.0,13066.5,261330.0,326.6625,0.27,0.84
49,73.46938775510205,13066.25,261325.0,266.65816326530614,0.32,0.8
49,73.46938775510205,13066.25,261325.0,266.65816326530614,0.32,0.79
34,82.35294117647058,13053.25,261065.0,383.91911764705884,0.21,0.84
37,75.67567567567568,13015.5,260310.0,351.77027027027026,0.22,0.82
37,75.67567567567568,13015.5,260310.0,351.77027027027026,0.22,0.81
30,86.66666666666667,13012.25,260245.0,433.7416666666667,0.19,0.88
39,82.05128205128204,12946.75,258935.0,331.96794871794873,0.27,0.85
33,87.87878787878788,12940.5,258810.0,392.1363636363636,0.18,0.72
33,87.87878787878788,12940.5,258810.0,392.1363636363636,0.18,0.7
33,87.87878787878788,12940.5,258810.0,392.1363636363636,0.18,0.71
46,76.08695652173914,12937.5,258750.0,281.25,0.3,0.83
39,79.48717948717949,12928.75,258575.0,331.5064102564103,0.26,0.84
51,76.47058823529412,12906.5,258130.0,253.0686274509804,0.32,0.77
29,79.3103448275862,12876.0,257520.0,444.0,0.33,0.93
28,85.71428571428571,12868.5,257370.0,459.5892857142857,0.18,0.9
32,81.25,12858.25,257165.0,401.8203125,0.23,0.9
28,85.71428571428571,12854.5,257090.0,459.0892857142857,0.21,0.91
48,75.0,12853.25,257065.0,267.7760416666667,0.31,0.81
18,83.33333333333334,12812.0,256240.0,711.7777777777778,0.16,0.95
39,79.48717948717949,12774.0,255480.0,327.53846153846155,0.24,0.84
28,85.71428571428571,12773.75,255475.0,456.20535714285717,0.22,0.92
37,81.08108108108108,12773.25,255465.0,345.22297297297297,0.26,0.88
