trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
94,80.85106382978722,47138.0,942760.0,501.468085106383,0.17,0.95
182,82.41758241758241,47090.75,941815.0,258.74038461538464,0.31,0.86
139,84.17266187050359,47065.25,941305.0,338.59892086330933,0.22,0.91
163,82.82208588957054,47059.75,941195.0,288.7101226993865,0.25,0.88
241,81.32780082987551,46692.25,933845.0,193.74377593360995,0.33,0.74
217,80.64516129032258,46642.0,932840.0,214.94009216589862,0.32,0.8
135,83.7037037037037,46561.5,931230.0,344.9,0.26,0.92
153,83.66013071895425,46351.0,927020.0,302.9477124183006,0.24,0.89
225,81.33333333333333,46326.75,926535.0,205.89666666666668,0.32,0.77
208,81.73076923076923,46184.25,923685.0,222.03966346153845,0.31,0.83
213,81.69014084507043,46057.25,921145.0,216.231220657277,0.31,0.81
152,83.55263157894737,46035.25,920705.0,302.86348684210526,0.23,0.89
205,81.46341463414633,46018.5,920370.0,224.48048780487804,0.3,0.82
166,81.92771084337349,46008.75,920175.0,277.16114457831327,0.25,0.87
242,81.40495867768594,45984.0,919680.0,190.01652892561984,0.35,0.74
199,82.41206030150754,45982.75,919655.0,231.06909547738692,0.3,0.84
191,82.72251308900523,45902.0,918040.0,240.32460732984293,0.31,0.85
238,81.5126050420168,45857.75,917155.0,192.6796218487395,0.33,0.75
179,81.56424581005587,45496.75,909935.0,254.1717877094972,0.3,0.86
236,81.35593220338984,45467.5,909350.0,192.65889830508473,0.33,0.76
221,80.99547511312217,45360.75,907215.0,205.25226244343892,0.31,0.78
236,81.35593220338984,45296.0,905920.0,191.9322033898305,0.32,0.74
241,80.91286307053942,45265.5,905310.0,187.82365145228215,0.34,0.74
239,81.58995815899581,45149.5,902990.0,188.9100418410042,0.35,0.75
201,82.08955223880598,45081.5,901630.0,224.2860696517413,0.29,0.82
203,81.77339901477832,45035.75,900715.0,221.85098522167488,0.3,0.83
208,81.73076923076923,44973.75,899475.0,216.21995192307693,0.3,0.81
233,81.54506437768241,44968.75,899375.0,192.99892703862662,0.31,0.74
217,80.64516129032258,44939.25,898785.0,207.09331797235023,0.31,0.79
195,82.56410256410255,44903.5,898070.0,230.27435897435896,0.29,0.84
162,82.71604938271605,44839.25,896785.0,276.7854938271605,0.24,0.88
237,81.43459915611815,44759.25,895185.0,188.85759493670886,0.35,0.76
159,82.38993710691824,44752.75,895055.0,281.4638364779874,0.23,0.88
189,83.5978835978836,44684.5,893690.0,236.42592592592592,0.27,0.84
141,82.97872340425532,44680.75,893615.0,316.88475177304963,0.21,0.9
150,82.66666666666667,44605.5,892110.0,297.37,0.22,0.89
89,78.65168539325843,44590.0,891800.0,501.0112359550562,0.16,0.95
192,82.29166666666666,44579.0,891580.0,232.18229166666666,0.28,0.84
173,82.65895953757226,44572.25,891445.0,257.64306358381504,0.27,0.86
245,80.40816326530611,44476.75,889535.0,181.53775510204082,0.33,0.72
245,80.40816326530611,44476.75,889535.0,181.53775510204082,0.33,0.71
233,81.54506437768241,44461.5,889230.0,190.82188841201716,0.32,0.75
238,81.09243697478992,44431.0,888620.0,186.68487394957984,0.34,0.75
216,81.01851851851852,44428.5,888570.0,205.6875,0.3,0.78
177,81.92090395480226,44417.5,888350.0,250.9463276836158,0.29,0.86
124,83.06451612903226,44363.25,887265.0,357.7681451612903,0.26,0.93
215,80.46511627906978,44362.75,887255.0,206.33837209302325,0.31,0.8
195,83.58974358974359,44330.0,886600.0,227.33333333333334,0.27,0.82
188,82.4468085106383,44308.0,886160.0,235.68085106382978,0.3,0.85
246,80.08130081300813,44254.75,885095.0,179.89735772357724,0.33,0.7
134,83.5820895522388,44184.0,883680.0,329.7313432835821,0.25,0.92
232,81.46551724137932,44161.25,883225.0,190.35021551724137,0.32,0.76
230,81.73913043478261,44134.25,882685.0,191.88804347826087,0.31,0.75
199,82.41206030150754,44098.75,881975.0,221.60175879396985,0.29,0.83
175,81.71428571428572,44081.25,881625.0,251.89285714285714,0.28,0.86
134,82.83582089552239,44076.25,881525.0,328.92723880597015,0.21,0.91
236,80.9322033898305,44040.75,880815.0,186.61334745762713,0.34,0.76
204,82.35294117647058,44036.75,880735.0,215.86642156862746,0.29,0.81
222,81.08108108108108,44022.5,880450.0,198.29954954954954,0.31,0.77
242,80.99173553719008,44016.75,880335.0,181.88739669421489,0.33,0.73
212,80.66037735849056,44007.0,880140.0,207.58018867924528,0.3,0.79
193,83.93782383419689,43896.0,877920.0,227.44041450777203,0.27,0.83
198,82.32323232323232,43882.75,877655.0,221.6300505050505,0.28,0.82
229,81.6593886462882,43834.0,876680.0,191.41484716157206,0.31,0.76
165,81.81818181818183,43788.25,875765.0,265.3833333333333,0.24,0.87
246,80.48780487804879,43775.75,875515.0,177.9502032520325,0.35,0.71
246,80.48780487804879,43775.75,875515.0,177.9502032520325,0.35,0.72
162,81.48148148148148,43701.75,874035.0,269.7638888888889,0.23,0.87
198,83.83838383838383,43679.5,873590.0,220.60353535353536,0.27,0.81
227,81.4977973568282,43613.75,872275.0,192.13105726872246,0.3,0.74
